32,2018041700000135,1,20180417,X9,1096,20180417,04,HKD,.79965,0,40,1523620503,,,,908800,579605.38,1096090000,EHK0000120151,1300000,0,EA,20180417,[2018-04-17]股票估值增值[295][江山控股],,20180617,,20180427092639,
32,2018041700000135,2,20180417,X9,1096,20180417,04,HKD,.79965,0,50,4005010000,,,,908800,579605.38,1096090000,EHK0000120151,1300000,0,EA,20180417,[2018-04-17]股票估值增值[295][江山控股],,20180617,,20180427092639,
32,2018041700000136,1,20180417,X9,1096,20180417,04,HKD,.79965,0,50,1523620503,,,,1168060,1282354.67,1096090000,EKYG211341048,1300000,0,EA,20180417,[2018-04-17]股票估值增值[633][中国全通],,20180617,,20180427092639,
32,2018041700000136,2,20180417,X9,1096,20180417,04,HKD,.79965,0,40,4005010000,,,,1168060,1282354.67,1096090000,EKYG211341048,1300000,0,EA,20180417,[2018-04-17]股票估值增值[633][中国全通],,20180617,,20180427092639,
32,2018041700000137,1,20180417,X9,1096,20180417,04,HKD,.79965,0,50,1523620503,,,,490665,496175.17,1096090000,EKYG2129W1042,1300000,0,EA,20180417,[2018-04-17]股票估值增值[8158][中国再生医学],,20180617,,20180427092639,
32,2018041700000137,2,20180417,X9,1096,20180417,04,HKD,.79965,0,40,4005010000,,,,490665,496175.17,1096090000,EKYG2129W1042,1300000,0,EA,20180417,[2018-04-17]股票估值增值[8158][中国再生医学],,20180617,,20180427092639,
32,2018041700000138,1,20180417,X9,1096,20180417,04,HKD,.79965,0,50,1002001203,,,,14307.89,0,1096090000,,,0,EA,20180417,[2018-04-17]科目[1002010105002000002]汇兑损益,,20180617,,20180427092639,G01
32,2018041700000138,2,20180417,X9,1096,20180417,04,RMB,1,0,40,6061020000,,,,14307.89,0,1096090000,,,0,EA,20180417,[2018-04-17]科目[1002010105002000002]汇兑损益,,20180617,,20180427092639,
32,2018041700000139,1,20180417,X9,1096,20180417,04,HKD,.79965,0,50,1002001201,,,,2.64,0,1096090000,,,0,EA,20180417,[2018-04-17]科目[1002010105002000003]汇兑损益,,20180617,,20180427092639,G01
32,2018041700000139,2,20180417,X9,1096,20180417,04,RMB,1,0,40,6061020000,,,,2.64,0,1096090000,,,0,EA,20180417,[2018-04-17]科目[1002010105002000003]汇兑损益,,20180617,,20180427092639,
32,2018041700000140,1,20180417,X9,1096,20180417,04,RMB,1,0,40,6601630000,,,,3272.48,3272.48,1096090000,,,0,EA,20180417,计提管理费,,20180617,,20180427092639,
32,2018041700000140,2,20180417,X9,1096,20180417,04,RMB,1,0,50,2241170000,,,,3272.48,3272.48,1096090000,,,0,EA,20180417,计提管理费,,20180617,,20180427092639,
32,2018041700000141,1,20180417,X9,1096,20180417,04,RMB,1,0,40,6601570000,,,,1389.27,1389.27,1096090000,,,0,EA,20180417,计提托管费,,20180617,,20180427092639,
32,2018041700000141,2,20180417,X9,1096,20180417,04,RMB,1,0,50,2241060000,,,,1389.27,1389.27,1096090000,,,0,EA,20180417,计提托管费,,20180617,,20180427092639,
32,2018041800000142,1,20180418,X9,1096,20180418,04,HKD,.80023,0,50,1523620503,,,,3635200,2848379.14,1096090000,EHK0000120151,1300000,0,EA,20180418,[2018-04-18]股票估值增值[295][江山控股],,20180618,,20180427092639,
32,2018041800000142,2,20180418,X9,1096,20180418,04,HKD,.80023,0,40,4005010000,,,,3635200,2848379.14,1096090000,EHK0000120151,1300000,0,EA,20180418,[2018-04-18]股票估值增值[295][江山控股],,20180618,,20180427092639,
32,2018041800000143,1,20180418,X9,1096,20180418,04,HKD,.80023,0,50,1523620503,,,,4672240,3597274.38,1096090000,EKYG211341048,1300000,0,EA,20180418,[2018-04-18]股票估值增值[633][中国全通],,20180618,,20180427092639,
32,2018041800000143,2,20180418,X9,1096,20180418,04,HKD,.80023,0,40,4005010000,,,,4672240,3597274.38,1096090000,EKYG211341048,1300000,0,EA,20180418,[2018-04-18]股票估值增值[633][中国全通],,20180618,,20180427092639,
32,2018041800000144,1,20180418,X9,1096,20180418,04,HKD,.80023,0,50,1523620503,,,,981330,743171.02,1096090000,EKYG2129W1042,1300000,0,EA,20180418,[2018-04-18]股票估值增值[8158][中国再生医学],,20180618,,20180427092639,
32,2018041800000144,2,20180418,X9,1096,20180418,04,HKD,.80023,0,40,4005010000,,,,981330,743171.02,1096090000,EKYG2129W1042,1300000,0,EA,20180418,[2018-04-18]股票估值增值[8158][中国再生医学],,20180618,,20180427092639,
32,2018041800000145,1,20180418,X9,1096,20180418,04,HKD,.80023,0,40,1002001203,,,,5844.07,0,1096090000,,,0,EA,20180418,[2018-04-18]科目[1002010105002000002]汇兑损益,,20180618,,20180427092639,G01
32,2018041800000145,2,20180418,X9,1096,20180418,04,RMB,1,0,50,6061020000,,,,5844.07,0,1096090000,,,0,EA,20180418,[2018-04-18]科目[1002010105002000002]汇兑损益,,20180618,,20180427092639,
32,2018041800000146,1,20180418,X9,1096,20180418,04,HKD,.80023,0,40,1002001201,,,,1.08,0,1096090000,,,0,EA,20180418,[2018-04-18]科目[1002010105002000003]汇兑损益,,20180618,,20180427092639,G01
32,2018041800000146,2,20180418,X9,1096,20180418,04,RMB,1,0,50,6061020000,,,,1.08,0,1096090000,,,0,EA,20180418,[2018-04-18]科目[1002010105002000003]汇兑损益,,20180618,,20180427092639,
32,2018041800000147,1,20180418,X9,1096,20180418,04,RMB,1,0,40,6601630000,,,,3270.71,3270.71,1096090000,,,0,EA,20180418,计提管理费,,20180618,,20180427092639,
32,2018041800000147,2,20180418,X9,1096,20180418,04,RMB,1,0,50,2241170000,,,,3270.71,3270.71,1096090000,,,0,EA,20180418,计提管理费,,20180618,,20180427092639,
32,2018041800000148,1,20180418,X9,1096,20180418,04,RMB,1,0,40,6601570000,,,,1384.34,1384.34,1096090000,,,0,EA,20180418,计提托管费,,20180618,,20180427092639,
32,2018041800000148,2,20180418,X9,1096,20180418,04,RMB,1,0,50,2241060000,,,,1384.34,1384.34,1096090000,,,0,EA,20180418,计提托管费,,20180618,,20180427092639,
32,2018041900000149,1,20180419,X9,1096,20180419,04,HKD,.80047,0,40,1523620503,,,,1363200,1115411.14,1096090000,EHK0000120151,1300000,0,EA,20180419,[2018-04-19]股票估值增值[295][江山控股],,20180619,,20180427092639,
32,2018041900000149,2,20180419,X9,1096,20180419,04,HKD,.80047,0,50,4005010000,,,,1363200,1115411.14,1096090000,EHK0000120151,1300000,0,EA,20180419,[2018-04-19]股票估值增值[295][江山控股],,20180619,,20180427092639,
32,2018041900000150,1,20180419,X9,1096,20180419,04,HKD,.80047,0,40,1523620503,,,,57468.55,0,1096090000,EKYG211341048,1300000,0,EA,20180419,[2018-04-19]股票估值增值[633][中国全通],,20180619,,20180427092639,
32,2018041900000150,2,20180419,X9,1096,20180419,04,HKD,.80047,0,50,4005010000,,,,57468.55,0,1096090000,EKYG211341048,1300000,0,EA,20180419,[2018-04-19]股票估值增值[633][中国全通],,20180619,,20180427092639,
32,2018041900000151,1,20180419,X9,1096,20180419,04,HKD,.80047,0,40,1523620503,,,,3434655,2766531.19,1096090000,EKYG2129W1042,1300000,0,EA,20180419,[2018-04-19]股票估值增值[8158][中国再生医学],,20180619,,20180427092639,
32,2018041900000151,2,20180419,X9,1096,20180419,04,HKD,.80047,0,50,4005010000,,,,3434655,2766531.19,1096090000,EKYG2129W1042,1300000,0,EA,20180419,[2018-04-19]股票估值增值[8158][中国再生医学],,20180619,,20180427092639,
32,2018041900000152,1,20180419,X9,1096,20180419,04,HKD,.80047,0,40,1002001203,,,,2418.23,0,1096090000,,,0,EA,20180419,[2018-04-19]科目[1002010105002000002]汇兑损益,,20180619,,20180427092639,G01
32,2018041900000152,2,20180419,X9,1096,20180419,04,RMB,1,0,50,6061020000,,,,2418.23,0,1096090000,,,0,EA,20180419,[2018-04-19]科目[1002010105002000002]汇兑损益,,20180619,,20180427092639,
32,2018041900000153,1,20180419,X9,1096,20180419,04,HKD,.80047,0,40,1002001201,,,,.44,0,1096090000,,,0,EA,20180419,[2018-04-19]科目[1002010105002000003]汇兑损益,,20180619,,20180427092639,G01
32,2018041900000153,2,20180419,X9,1096,20180419,04,RMB,1,0,50,6061020000,,,,.44,0,1096090000,,,0,EA,20180419,[2018-04-19]科目[1002010105002000003]汇兑损益,,20180619,,20180427092639,
32,2018041900000154,1,20180419,X9,1096,20180419,04,RMB,1,0,40,6601630000,,,,3201.79,3201.79,1096090000,,,0,EA,20180419,计提管理费,,20180619,,20180427092639,
32,2018041900000154,2,20180419,X9,1096,20180419,04,RMB,1,0,50,2241170000,,,,3201.79,3201.79,1096090000,,,0,EA,20180419,计提管理费,,20180619,,20180427092639,
32,2018041900000155,1,20180419,X9,1096,20180419,04,RMB,1,0,40,6601570000,,,,1354.8,1354.8,1096090000,,,0,EA,20180419,计提托管费,,20180619,,20180427092639,
32,2018041900000155,2,20180419,X9,1096,20180419,04,RMB,1,0,50,2241060000,,,,1354.8,1354.8,1096090000,,,0,EA,20180419,计提托管费,,20180619,,20180427092639,
32,2018042000000156,1,20180420,X9,1096,20180420,04,HKD,.80142,0,50,1523620503,,,,2272000,1723698.24,1096090000,EHK0000120151,1300000,0,EA,20180420,[2018-04-20]股票估值增值[295][江山控股],,20180620,,20180427092639,
32,2018042000000156,2,20180420,X9,1096,20180420,04,HKD,.80142,0,40,4005010000,,,,2272000,1723698.24,1096090000,EHK0000120151,1300000,0,EA,20180420,[2018-04-20]股票估值增值[295][江山控股],,20180620,,20180427092639,
32,2018042000000157,1,20180420,X9,1096,20180420,04,HKD,.80142,0,40,1523620503,,,,2336120,2099692.98,1096090000,EKYG211341048,1300000,0,EA,20180420,[2018-04-20]股票估值增值[633][中国全通],,20180620,,20180427092639,
32,2018042000000157,2,20180420,X9,1096,20180420,04,HKD,.80142,0,50,4005010000,,,,2336120,2099692.98,1096090000,EKYG211341048,1300000,0,EA,20180420,[2018-04-20]股票估值增值[633][中国全通],,20180620,,20180427092639,
32,2018042000000158,1,20180420,X9,1096,20180420,04,HKD,.80142,0,50,1523620503,,,,2453325,1894825.56,1096090000,EKYG2129W1042,1300000,0,EA,20180420,[2018-04-20]股票估值增值[8158][中国再生医学],,20180620,,20180427092639,
32,2018042000000158,2,20180420,X9,1096,20180420,04,HKD,.80142,0,40,4005010000,,,,2453325,1894825.56,1096090000,EKYG2129W1042,1300000,0,EA,20180420,[2018-04-20]股票估值增值[8158][中国再生医学],,20180620,,20180427092639,
32,2018042000000159,1,20180420,X9,1096,20180420,04,HKD,.80142,0,40,1002001203,,,,9572.18,0,1096090000,,,0,EA,20180420,[2018-04-20]科目[1002010105002000002]汇兑损益,,20180620,,20180427092639,G01
32,2018042000000159,2,20180420,X9,1096,20180420,04,RMB,1,0,50,6061020000,,,,9572.18,0,1096090000,,,0,EA,20180420,[2018-04-20]科目[1002010105002000002]汇兑损益,,20180620,,20180427092639,
32,2018042000000160,1,20180420,X9,1096,20180420,04,HKD,.80142,0,40,1002001201,,,,1.77,0,1096090000,,,0,EA,20180420,[2018-04-20]科目[1002010105002000003]汇兑损益,,20180620,,20180427092639,G01
32,2018042000000160,2,20180420,X9,1096,20180420,04,RMB,1,0,50,6061020000,,,,1.77,0,1096090000,,,0,EA,20180420,[2018-04-20]科目[1002010105002000003]汇兑损益,,20180620,,20180427092639,
32,2018042000000161,1,20180420,X9,1096,20180420,04,RMB,1,0,40,6601630000,,,,3239.54,3239.54,1096090000,,,0,EA,20180420,计提管理费,,20180620,,20180427092639,
32,2018042000000161,2,20180420,X9,1096,20180420,04,RMB,1,0,50,2241170000,,,,3239.54,3239.54,1096090000,,,0,EA,20180420,计提管理费,,20180620,,20180427092639,
32,2018042000000162,1,20180420,X9,1096,20180420,04,RMB,1,0,40,6601570000,,,,1370.99,1370.99,1096090000,,,0,EA,20180420,计提托管费,,20180620,,20180427092639,
32,2018042000000162,2,20180420,X9,1096,20180420,04,RMB,1,0,50,2241060000,,,,1370.99,1370.99,1096090000,,,0,EA,20180420,计提托管费,,20180620,,20180427092639,
